DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0.322	2.2962	18.9003	15.0857	5.2503e-01	0.1285	0.015	1438.40	74.064	8.9289	71.534225	6.2479	0.325
0.322	2.2954	18.8935	15.0803	5.1282e-01	0.1273	0.018	1438.39	74.128	8.9372	71.534225	6.2537	0.325
0.309	2.2938	18.8890	15.0767	5.2503e-01	0.1273	0.015	1438.38	74.137	8.9390	71.534226	6.2550	0.312
0.320	2.2928	18.8868	15.0751	5.3724e-01	0.1285	0.015	1438.37	74.210	8.9482	71.534226	6.2614	0.323
0.309	2.2922	18.8887	15.0766	5.2503e-01	0.1285	0.015	1438.37	74.228	8.9503	71.534226	6.2629	0.312
0.309	2.2926	18.8957	15.0821	5.2503e-01	0.1285	0.015	1438.38	74.308	8.9594	71.534227	6.2693	0.312
0.322	2.2937	18.9012	15.0865	5.3724e-01	0.1285	0.015	1438.39	74.333	8.9618	71.534227	6.2709	0.325
0.307	2.2948	18.9037	15.0885	5.2503e-01	0.1285	0.015	1438.40	74.356	8.9642	71.534228	6.2726	0.310
0.309	2.2950	18.9035	15.0883	5.2503e-01	0.1285	0.015	1438.40	74.378	8.9668	71.534228	6.2744	0.312
0.298	2.2951	18.9016	15.0868	5.1282e-01	0.1273	0.015	1438.40	74.399	8.9694	71.534229	6.2763	0.301
0.309	2.2950	18.8998	15.0853	5.1282e-01	0.1285	0.015	1438.40	74.483	8.9797	71.534229	6.2835	0.312
0.307	2.2948	18.8992	15.0849	5.2503e-01	0.1285	0.015	1438.39	74.511	8.9831	71.534230	6.2859	0.310
0.309	2.2949	18.8998	15.0854	5.3724e-01	0.1273	0.015	1438.39	74.601	8.9940	71.534230	6.2935	0.312
0.322	2.2950	18.9002	15.0856	5.3724e-01	0.1273	0.015	1438.40	74.571	8.9903	71.534231	6.2909	0.325
0.309	2.2950	18.9001	15.0856	5.3724e-01	0.1273	0.015	1438.40	74.657	9.0007	71.534231	6.2982	0.312
0.320	2.2951	18.9000	15.0855	5.3724e-01	0.1285	0.015	1438.40	74.687	9.0043	71.534232	6.3007	0.323
0.298	2.2950	18.9005	15.0859	5.2503e-01	0.1285	0.018	1438.40	74.715	9.0077	71.534232	6.3031	0.301
0.298	2.2950	18.9035	15.0883	5.2503e-01	0.1273	0.015	1438.40	74.806	9.0184	71.534233	6.3105	0.301
0.285	2.2956	18.9098	15.0933	5.2503e-01	0.1273	0.015	1438.41	74.839	9.0218	71.534233	6.3129	0.288
0.261	2.2965	18.9145	15.0970	5.1282e-01	0.1273	0.015	1438.42	74.933	9.0327	71.534234	6.3206	0.263
0.274	2.2975	18.9151	15.0974	5.1282e-01	0.1285	0.015	1438.43	74.971	9.0370	71.534234	6.3235	0.276
0.274	2.2976	18.9109	15.0941	5.0061e-01	0.1273	0.015	1438.42	75.005	9.0414	71.534235	6.3266	0.276
0.274	2.2977	18.9102	15.0935	5.1282e-01	0.1273	0.015	1438.42	75.101	9.0530	71.534235	6.3348	0.276
0.262	2.2981	18.9133	15.0960	5.1282e-01	0.1273	0.015	1438.43	75.140	9.0573	71.534236	6.3378	0.265
0.261	2.2987	18.9161	15.0982	5.1282e-01	0.1273	0.015	1438.43	75.175	9.0612	71.534236	6.3405	0.263
0.249	2.2994	18.9163	15.0983	5.1282e-01	0.1285	0.018	1438.44	75.206	9.0649	71.534237	6.3430	0.252
0.262	2.2998	18.9154	15.0976	5.1282e-01	0.1285	0.015	1438.44	75.235	9.0683	71.534237	6.3455	0.265
0.238	2.2996	18.9156	15.0977	5.1282e-01	0.1273	0.015	1438.44	75.261	9.0714	71.534238	6.3477	0.240
