DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0,000	2,1355	26,1754	20,9015	2,7278e-01	0,1286	0,015	1447,14	73,202	8,4305	72,428118	5,8992	0,000
1,000	2,1245	26,1222	20,8596	3,0103e-01	0,1288	0,015	1447,04	73,216	8,4376	72,428170	5,9041	1,010
2,000	2,1409	26,1813	20,9059	3,1698e-01	0,1287	0,015	1447,21	72,827	8,3858	72,428220	5,8679	2,019
3,000	2,1432	26,2892	20,9920	3,7744e-01	0,1287	0,015	1447,37	72,976	8,3963	72,428270	5,8752	3,028
4,000	2,2781	26,7682	21,3667	4,5504e-01	0,1287	0,015	1448,62	73,388	8,3871	72,428320	5,8688	4,038
5,000	2,4876	27,3268	21,7999	4,7742e-01	0,1287	0,015	1450,29	73,691	8,3450	72,428370	5,8393	5,047
6,000	2,7159	27,9150	22,2542	4,8719e-01	0,1286	0,015	1452,07	73,704	8,2652	72,428422	5,7835	6,057
7,000	2,8588	28,5922	22,7842	5,2070e-01	0,1284	0,013	1453,59	73,272	8,1494	72,428473	5,7024	7,067
8,000	2,9694	29,1586	23,2276	4,9669e-01	0,1288	0,015	1454,83	73,416	8,1114	72,428523	5,6759	8,076
9,000	3,0443	29,5265	23,5150	4,6974e-01	0,1288	0,015	1455,64	73,190	8,0512	72,428573	5,6337	9,086
10,000	3,1413	29,7132	23,6562	4,5785e-01	0,1289	0,015	1456,32	72,967	7,9970	72,428623	5,5958	10,095
11,000	3,1575	29,7502	23,6844	4,2434e-01	0,1291	0,015	1456,46	72,571	7,9485	72,428673	5,5619	11,105
12,000	3,2073	29,8792	23,7831	4,1151e-01	0,1290	0,018	1456,85	72,553	7,9297	72,428724	5,5488	12,114
13,000	3,2525	29,9736	23,8546	3,5997e-01	0,1292	0,031	1457,19	72,431	7,9024	72,428774	5,5296	13,124
14,000	3,2888	30,0779	23,9347	3,3789e-01	0,1291	0,031	1457,49	72,248	7,8697	72,428824	5,5068	14,133
15,000	3,3146	30,1395	23,9817	3,3191e-01	0,1293	0,032	1457,70	72,010	7,8355	72,428874	5,4828	15,143
16,000	3,3438	30,1910	24,0203	3,2707e-01	0,1292	0,033	1457,91	71,851	7,8099	72,428924	5,4649	16,152
17,000	3,3803	30,2406	24,0567	3,2202e-01	0,1290	0,033	1458,15	71,787	7,7932	72,428975	5,4532	17,162
18,000	3,3969	30,2593	24,0702	3,2826e-01	0,1292	0,038	1458,26	71,646	7,7738	72,429025	5,4396	18,172
19,000	3,4741	30,3081	24,1025	3,1342e-01	0,1289	0,040	1458,67	71,773	7,7700	72,429068	5,4370	19,181
20,000	3,5396	30,3637	24,1411	2,9437e-01	0,1290	0,040	1459,03	71,817	7,7593	72,429088	5,4295	20,191
21,000	3,6117	30,4669	24,2170	2,8154e-01	0,1291	0,040	1459,49	71,883	7,7473	72,429108	5,4211	21,200
22,000	3,8351	30,6981	24,3808	2,7040e-01	0,1291	0,039	1460,75	71,780	7,6818	72,429130	5,3752	22,210
23,000	4,1395	30,9941	24,5877	2,3359e-01	0,1290	0,038	1462,43	71,834	7,6153	72,429152	5,3287	23,219
24,000	4,3713	31,2435	24,7631	2,3314e-01	0,1290	0,037	1463,74	71,869	7,5635	72,429173	5,2925	24,229
25,000	4,5287	31,4016	24,8727	2,1560e-01	0,1292	0,037	1464,61	71,069	7,4431	72,429194	5,2082	25,239
26,000	4,6753	31,5642	24,9866	2,3988e-01	0,1291	0,037	1465,45	69,882	7,2849	72,429216	5,0975	26,248
27,000	4,7360	31,6196	25,0242	2,0420e-01	0,1291	0,037	1465,78	69,134	7,1937	72,429236	5,0337	27,258
28,000	4,9187	31,8226	25,1658	1,9788e-01	0,1291	0,037	1466,81	68,226	7,0585	72,429257	4,9392	28,268
29,000	4,9855	31,8953	25,2162	2,0086e-01	0,1290	0,037	1467,19	67,918	7,0120	72,429278	4,9066	29,277
30,000	5,0559	31,9810	25,2763	1,9487e-01	0,1291	0,037	1467,61	67,511	6,9543	72,429299	4,8662	30,287
31,000	5,1274	32,0729	25,3413	1,9063e-01	0,1290	0,037	1468,04	66,945	6,8800	72,429321	4,8142	31,296
32,000	5,2416	32,2168	25,4425	1,8335e-01	0,1292	0,037	1468,70	66,739	6,8336	72,429343	4,7817	32,306
33,000	5,3150	32,2893	25,4916	1,8181e-01	0,1292	0,037	1469,11	66,484	6,7923	72,429364	4,7529	33,316
34,000	5,3991	32,3717	25,5471	1,8756e-01	0,1290	0,037	1469,57	66,400	6,7665	72,429386	4,7348	34,325
35,000	5,5878	32,5276	25,6486	1,7289e-01	0,1290	0,037	1470,55	66,188	6,7079	72,429407	4,6938	35,335
36,000	5,7544	32,6525	25,7276	1,7659e-01	0,1294	0,042	1471,39	66,131	6,6702	72,429427	4,6674	36,345
37,000	5,9521	32,8397	25,8516	1,7139e-01	0,1290	0,050	1472,44	65,943	6,6122	72,429449	4,6269	37,354
38,000	5,9458	33,0038	25,9821	1,7642e-01	0,1292	0,052	1472,64	65,659	6,5776	72,429469	4,6026	38,364
39,000	6,0318	33,0977	26,0456	1,7703e-01	0,1292	0,056	1473,11	65,391	6,5335	72,429490	4,5718	39,374
40,000	6,2556	33,1739	26,0778	1,7273e-01	0,1291	0,059	1474,11	65,335	6,4905	72,429512	4,5417	40,383
41,000	6,5067	33,3229	26,1631	1,5961e-01	0,1292	0,061	1475,31	66,454	6,5568	72,429533	4,5881	41,393
42,000	6,6719	33,4091	26,2095	1,5706e-01	0,1293	0,062	1476,08	66,230	6,5061	72,429553	4,5526	42,403
43,000	6,7113	33,4717	26,2536	1,5518e-01	0,1293	0,062	1476,33	65,866	6,4617	72,429575	4,5215	43,413
44,000	6,7565	33,5566	26,3146	1,5504e-01	0,1294	0,062	1476,63	65,040	6,3705	72,429596	4,4577	44,422
