DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
53	5,8807	33,5637	26,4325	1,72E-01	0,1272	0,092	1473,33	69,548	6,9519	70,703525	4,8645	53,51
54	5,9764	33,6096	26,4569	1,73E-01	0,1272	0,092	1473,79	69,292	6,9086	70,703543	4,8343	54,519
55	6,0143	33,6303	26,4686	1,66E-01	0,1273	0,092	1473,98	69,144	6,8869	70,703565	4,819	55,529
56	6,0885	33,6785	26,4973	1,62E-01	0,1273	0,092	1474,35	68,694	6,828	70,703584	4,7778	56,539
57	6,1637	33,7318	26,5299	1,65E-01	0,1273	0,092	1474,73	68,079	6,7526	70,703602	4,7251	57,549
58	6,2027	33,7597	26,547	1,64E-01	0,1272	0,091	1474,94	67,911	6,7286	70,703624	4,7083	58,559
59	6,2593	33,7946	26,5673	1,66E-01	0,1273	0,09	1475,22	67,705	6,6978	70,703644	4,6867	59,568
60	6,287	33,8097	26,5757	1,62E-01	0,1273	0,089	1475,37	67,68	6,6903	70,703661	4,6815	60,578
61	6,3055	33,8274	26,5873	1,64E-01	0,1272	0,088	1475,48	67,694	6,688	70,703682	4,6799	61,588
62	6,4402	33,9116	26,6362	1,64E-01	0,1273	0,087	1476,13	67,406	6,6351	70,703703	4,6429	62,598
63	6,4906	33,9409	26,6527	1,63E-01	0,1273	0,085	1476,39	67,495	6,6349	70,70372	4,6427	63,607
64	6,55	33,977	26,6734	1,68E-01	0,1273	0,084	1476,68	67,622	6,6366	70,70374	4,6439	64,617
65	6,66	34,0495	26,716	1,62E-01	0,1274	0,084	1477,22	67,154	6,5708	70,703762	4,5979	65,627
66	6,7103	34,0784	26,732	1,62E-01	0,1274	0,084	1477,47	67,007	6,5476	70,703779	4,5816	66,637
67	6,7263	34,0917	26,7404	1,63E-01	0,1273	0,084	1477,57	66,889	6,5331	70,703798	4,5715	67,647
68	6,7596	34,1154	26,7546	1,62E-01	0,1273	0,084	1477,74	66,49	6,4881	70,703821	4,54	68,656
69	6,8317	34,1616	26,7813	1,59E-01	0,1274	0,084	1478,1	66,301	6,457	70,703838	4,5182	69,666
70	6,894	34,1993	26,8026	1,57E-01	0,1273	0,084	1478,4	66,3	6,446	70,703856	4,5105	70,676
71	6,9547	34,2373	26,8241	1,58E-01	0,1273	0,084	1478,7	66,206	6,4264	70,703878	4,4968	71,686
