DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0,000	2,4111	23,4376	18,7007	1,1169e+00	0,1277	0,014	1444,81	75,027	8,7424	71,428209	6,1174	-0,000
1,000	2,4139	23,4147	18,6823	1,1778e+00	0,1278	0,015	1444,81	76,443	8,9082	71,428361	6,2334	1,010
2,000	2,4027	23,4193	18,6866	1,2637e+00	0,1278	0,015	1444,78	76,474	8,9141	71,428395	6,2376	2,019
3,000	2,3766	23,4346	18,7001	1,2350e+00	0,1277	0,015	1444,70	76,327	8,9019	71,428433	6,2291	3,029
4,000	2,4317	23,6702	18,8849	1,8391e+00	0,1277	0,015	1445,27	75,962	8,8330	71,428472	6,1808	4,038
5,000	3,2135	25,5998	20,3747	1,7953e+00	0,1278	0,015	1451,23	76,134	8,5659	71,428509	5,9939	5,048
6,000	3,6661	26,9989	21,4548	1,4456e+00	0,1276	0,015	1455,01	78,445	8,6441	71,428551	6,0486	6,057
7,000	3,9032	28,2689	22,4445	1,1581e+00	0,1277	0,015	1457,67	78,455	8,5209	71,428587	5,9624	7,066
8,000	4,0317	29,0787	23,0764	9,1839e-01	0,1277	0,015	1459,28	77,876	8,3855	71,428624	5,8677	8,076
9,000	4,2204	29,8868	23,7008	6,6176e-01	0,1275	0,015	1461,12	76,408	8,1448	71,428667	5,6992	9,086
10,000	4,3441	30,3244	24,0363	4,9527e-01	0,1275	0,015	1462,22	75,523	8,0027	71,428702	5,5998	10,095
11,000	4,4105	30,5603	24,2171	4,6096e-01	0,1275	0,015	1462,81	74,580	7,8775	71,428741	5,5122	11,105
12,000	4,4331	30,6442	24,2814	4,7284e-01	0,1278	0,015	1463,03	73,908	7,7979	71,428777	5,4565	12,114
13,000	4,4466	30,7211	24,3411	4,6738e-01	0,1278	0,015	1463,20	73,829	7,7829	71,428818	5,4460	13,124
14,000	4,4858	30,8703	24,4556	4,6285e-01	0,1277	0,015	1463,57	73,470	7,7300	71,428853	5,4090	14,133
15,000	4,5178	31,0125	24,5652	4,1512e-01	0,1280	0,016	1463,91	73,352	7,7042	71,428891	5,3909	15,143
16,000	4,5757	31,2221	24,7256	4,4273e-01	0,1278	0,016	1464,43	73,335	7,6808	71,428932	5,3746	16,152
17,000	4,6278	31,3725	24,8395	3,8266e-01	0,1280	0,017	1464,86	73,363	7,6663	71,428969	5,3644	17,162
18,000	4,7130	31,5624	24,9813	3,4590e-01	0,1280	0,017	1465,47	73,394	7,6441	71,429012	5,3489	18,172
19,000	4,7791	31,6590	25,0509	3,7350e-01	0,1279	0,017	1465,88	73,182	7,6050	71,429051	5,3215	19,181
20,000	4,7894	31,6786	25,0654	3,3965e-01	0,1280	0,016	1465,96	72,485	7,5297	71,429091	5,2688	20,191
21,000	4,8359	31,7489	25,1162	2,9498e-01	0,1281	0,017	1466,26	72,195	7,4877	71,429133	5,2394	21,200
22,000	4,9891	31,9617	25,2683	3,1105e-01	0,1281	0,017	1467,18	72,278	7,4582	71,429171	5,2188	22,210
23,000	5,0901	32,0863	25,3560	2,9863e-01	0,1282	0,017	1467,77	70,424	7,2431	71,429268	5,0683	23,219
