DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0.174	13.0534	23.0237	17.1268	1.3797e+00	0.1298	0.015	1486.24	76.187	6.9471	164.338495	4.8611	0.176
0.126	13.0533	23.0238	17.1270	1.3797e+00	0.1298	0.015	1486.23	76.186	6.9470	164.338496	4.8611	0.127
0.199	13.0535	23.0239	17.1270	1.3919e+00	0.1298	0.015	1486.24	76.187	6.9471	164.338496	4.8612	0.201
0.163	13.0533	23.0240	17.1271	1.4164e+00	0.1298	0.015	1486.24	76.186	6.9471	164.338497	4.8611	0.165
0.163	13.0533	23.0240	17.1271	1.4164e+00	0.1298	0.015	1486.24	76.186	6.9471	164.338497	4.8611	0.165
0.148	13.0534	23.0235	17.1267	1.3919e+00	0.1298	0.015	1486.23	76.186	6.9471	164.338498	4.8611	0.150
0.163	13.0535	23.0231	17.1264	1.4164e+00	0.1298	0.015	1486.23	76.186	6.9471	164.338498	4.8612	0.165
0.150	13.0536	23.0233	17.1265	1.4164e+00	0.1298	0.018	1486.24	76.186	6.9470	164.338499	4.8611	0.152
0.150	13.0535	23.0236	17.1267	1.4164e+00	0.1298	0.015	1486.23	76.186	6.9470	164.338499	4.8611	0.152
0.148	13.0536	23.0229	17.1262	1.3797e+00	0.1310	0.018	1486.23	76.127	6.9416	164.338500	4.8573	0.150
0.150	13.0536	23.0229	17.1262	1.3553e+00	0.1298	0.015	1486.23	76.181	6.9466	164.338500	4.8608	0.152
0.139	13.0535	23.0234	17.1266	1.3431e+00	0.1310	0.015	1486.23	76.121	6.9411	164.338501	4.8570	0.140
0.127	13.0533	23.0235	17.1267	1.3431e+00	0.1298	0.015	1486.23	76.116	6.9407	164.338501	4.8567	0.129
0.137	13.0533	23.0234	17.1266	1.3309e+00	0.1298	0.015	1486.23	76.111	6.9402	164.338502	4.8564	0.138
0.127	13.0533	23.0234	17.1266	1.3187e+00	0.1298	0.015	1486.23	76.107	6.9398	164.338502	4.8561	0.129
0.127	13.0537	23.0235	17.1267	1.3187e+00	0.1298	0.015	1486.24	76.162	6.9448	164.338503	4.8595	0.129
0.139	13.0536	23.0239	17.1269	1.3431e+00	0.1310	0.018	1486.24	76.163	6.9449	164.338503	4.8596	0.140
0.113	13.0536	23.0239	17.1270	1.3797e+00	0.1285	0.015	1486.24	76.104	6.9395	164.338504	4.8559	0.114
0.127	13.0537	23.0239	17.1269	1.4042e+00	0.1298	0.018	1486.24	76.100	6.9392	164.338504	4.8556	0.129
0.127	13.0536	23.0236	17.1267	1.4042e+00	0.1298	0.015	1486.24	76.096	6.9388	164.338505	4.8554	0.129
0.139	13.0537	23.0237	17.1268	1.4164e+00	0.1298	0.015	1486.24	76.093	6.9385	164.338505	4.8551	0.140
0.126	13.0536	23.0237	17.1268	1.4286e+00	0.1298	0.018	1486.24	76.089	6.9381	164.338505	4.8549	0.127
0.139	13.0537	23.0238	17.1269	1.4042e+00	0.1298	0.015	1486.24	76.086	6.9378	164.338506	4.8547	0.140
0.139	13.0534	23.0239	17.1270	1.3797e+00	0.1298	0.015	1486.24	76.083	6.9376	164.338506	4.8545	0.140
0.150	13.0534	23.0234	17.1266	1.3431e+00	0.1298	0.015	1486.23	76.080	6.9374	164.338507	4.8544	0.152
0.148	13.0533	23.0232	17.1265	1.3309e+00	0.1298	0.018	1486.23	76.077	6.9372	164.338507	4.8542	0.150
0.174	13.0534	23.0231	17.1263	1.3309e+00	0.1298	0.015	1486.23	76.075	6.9370	164.338508	4.8541	0.176
0.163	13.0533	23.0231	17.1264	1.3431e+00	0.1298	0.015	1486.23	76.073	6.9368	164.338508	4.8539	0.165
0.174	13.0533	23.0230	17.1263	1.3675e+00	0.1298	0.015	1486.23	76.071	6.9366	164.338509	4.8538	0.176
0.186	13.0533	23.0231	17.1264	1.3797e+00	0.1298	0.015	1486.23	76.070	6.9365	164.338509	4.8537	0.187
0.199	13.0533	23.0228	17.1261	1.3919e+00	0.1298	0.015	1486.23	76.128	6.9418	164.338510	4.8575	0.201
0.199	13.0537	23.0229	17.1262	1.3919e+00	0.1298	0.015	1486.24	76.132	6.9421	164.338510	4.8577	0.201
0.199	13.0535	23.0233	17.1265	1.3919e+00	0.1298	0.018	1486.24	76.077	6.9371	164.338511	4.8542	0.201
0.208	13.0534	23.0238	17.1269	1.4286e+00	0.1298	0.015	1486.24	76.136	6.9424	164.338511	4.8579	0.210
0.223	13.0533	23.0242	17.1273	1.4286e+00	0.1298	0.015	1486.24	76.140	6.9428	164.338512	4.8582	0.225
0.223	13.0533	23.0244	17.1274	1.4286e+00	0.1298	0.015	1486.24	76.145	6.9432	164.338512	4.8585	0.225
0.223	13.0537	23.0243	17.1272	1.4042e+00	0.1310	0.015	1486.24	76.149	6.9436	164.338513	4.8587	0.225
0.221	13.0536	23.0240	17.1270	1.3919e+00	0.1298	0.015	1486.24	76.154	6.9440	164.338513	4.8590	0.223
0.223	13.0534	23.0242	17.1272	1.3919e+00	0.1298	0.015	1486.24	76.158	6.9444	164.338514	4.8593	0.225
0.223	13.0535	23.0237	17.1268	1.3919e+00	0.1298	0.015	1486.24	76.162	6.9449	164.338514	4.8596	0.225
0.223	13.0534	23.0239	17.1270	1.3797e+00	0.1285	0.015	1486.24	76.227	6.9507	164.338515	4.8637	0.225
0.221	13.0535	23.0240	17.1270	1.3431e+00	0.1310	0.015	1486.24	76.177	6.9461	164.338515	4.8605	0.223
0.210	13.0541	23.0240	17.1269	1.2943e+00	0.1298	0.015	1486.24	76.240	6.9519	164.338516	4.8645	0.212
