DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
0,000	11,9791	0,4633	-0,1360	6,5491e-01	0,1273	0,014	1455,52	84,242	9,0569	162,566982	6,3375	0,000
1,000	11,9203	0,4822	-0,1144	6,3871e-01	0,1275	0,014	1455,34	84,062	9,0487	162,567060	6,3317	1,010
2,000	11,9099	0,4853	-0,1108	6,9834e-01	0,1273	0,014	1455,32	83,615	9,0025	162,567080	6,2994	2,019
3,000	11,9015	0,4868	-0,1087	7,6160e-01	0,1275	0,014	1455,31	83,645	9,0074	162,567099	6,3028	3,028
4,000	11,8096	0,5448	-0,0530	7,8570e-01	0,1274	0,012	1455,05	83,496	9,0068	162,567120	6,3024	4,038
5,000	11,7733	0,5604	-0,0367	7,1836e-01	0,1272	0,014	1454,94	83,350	8,9977	162,567141	6,2960	5,047
6,000	11,7684	0,5751	-0,0247	7,3327e-01	0,1276	0,015	1454,96	83,623	9,0272	162,567159	6,3167	6,057
7,000	11,6592	0,6512	0,0470	7,1353e-01	0,1280	0,016	1454,65	83,305	9,0112	162,567180	6,3055	7,066
8,000	10,1197	8,4043	6,2481	5,9337e-01	0,1279	0,016	1458,19	83,307	8,8882	162,567201	6,2194	8,076
9,000	9,7202	17,4939	13,3581	3,9121e-01	0,1279	0,017	1467,70	83,085	8,4416	162,567220	5,9069	9,086
10,000	9,7689	20,4610	15,6591	3,3528e-01	0,1279	0,017	1471,50	79,875	7,9538	162,567240	5,5656	10,095
11,000	9,4006	23,3558	17,9627	2,8574e-01	0,1278	0,016	1473,64	75,872	7,4768	162,567261	5,2318	11,105
12,000	8,9639	24,3364	18,7874	2,6941e-01	0,1275	0,015	1473,20	71,959	7,1166	162,567280	4,9798	12,114
13,000	8,5942	24,7863	19,1884	2,5439e-01	0,1274	0,015	1472,35	69,236	6,8850	162,567300	4,8177	13,124
14,000	8,0443	25,3429	19,6955	2,4797e-01	0,1277	0,016	1470,94	66,854	6,7082	162,567320	4,6940	14,133
15,000	7,5141	25,7677	20,0943	2,4001e-01	0,1276	0,017	1469,41	65,023	6,5865	162,567340	4,6088	15,143
16,000	6,8273	26,4500	20,7124	2,2982e-01	0,1278	0,017	1467,56	62,136	6,3671	162,567360	4,4553	16,152
17,000	6,5613	26,9963	21,1728	2,2121e-01	0,1276	0,017	1467,20	59,231	6,0856	162,567382	4,2584	17,162
18,000	6,3335	27,4526	21,5580	2,1631e-01	0,1278	0,017	1466,87	56,358	5,8041	162,567401	4,0613	18,172
19,000	6,2888	27,8915	21,9087	2,1171e-01	0,1277	0,018	1467,26	53,830	5,5336	162,567423	3,8721	19,181
20,000	6,4395	28,4803	22,3550	2,0930e-01	0,1276	0,018	1468,62	52,783	5,3858	162,567442	3,7687	20,191
21,000	6,6326	28,8410	22,6162	2,0756e-01	0,1278	0,018	1469,85	50,787	5,1464	162,567463	3,6012	21,200
22,000	6,8677	29,1433	22,8254	2,0673e-01	0,1278	0,018	1471,18	50,626	5,0918	162,567482	3,5629	22,210
23,000	7,1613	29,5006	23,0694	2,0516e-01	0,1276	0,018	1472,80	50,880	5,0708	162,567503	3,5482	23,220
24,000	7,4670	29,8762	23,3248	2,0425e-01	0,1276	0,018	1474,47	49,476	4,8843	162,567523	3,4177	24,229
25,000	7,6451	30,1111	23,4855	2,0581e-01	0,1276	0,018	1475,47	47,486	4,6614	162,567544	3,2618	25,239
26,000	7,7306	30,3042	23,6255	2,0755e-01	0,1275	0,018	1476,06	45,095	4,4125	162,567564	3,0876	26,248
27,000	7,7384	30,4267	23,7205	2,0904e-01	0,1276	0,018	1476,25	41,902	4,0960	162,567587	2,8662	27,258
28,000	7,7212	30,5590	23,8267	2,2030e-01	0,1275	0,018	1476,37	38,761	3,7872	162,567607	2,6501	28,268
29,000	7,7633	30,7036	23,9344	2,1919e-01	0,1276	0,018	1476,73	36,283	3,5384	162,567629	2,4759	29,277
30,000	7,6375	30,7994	24,0269	2,1629e-01	0,1275	0,018	1476,38	34,055	3,3284	162,567649	2,3290	30,287
31,000	7,5490	30,8640	24,0897	2,1765e-01	0,1274	0,018	1476,13	31,578	3,0914	162,567670	2,1632	31,297
