DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.235	4.0234	17.5251	13.9132	5.4945e-01	0.1285	0.015	1444.33	65.880	5.3670	44.723754
0.246	4.0247	17.5289	13.9162	5.4945e-01	0.1285	0.015	1444.34	65.887	5.3672	44.723754
0.256	4.0258	17.5399	13.9248	5.4945e-01	0.1273	0.015	1444.36	65.830	5.3621	44.723755
0.246	4.0269	17.5522	13.9345	5.4945e-01	0.1285	0.011	1444.38	65.883	5.3658	44.723755
0.246	4.0275	17.5568	13.9381	5.6166e-01	0.1285	0.015	1444.38	65.889	5.3661	44.723756
0.257	4.0288	17.5562	13.9376	5.6166e-01	0.1285	0.015	1444.39	65.896	5.3665	44.723756
0.244	4.0302	17.5601	13.9405	5.6166e-01	0.1285	0.015	1444.40	65.894	5.3659	44.723757
0.257	4.0318	17.5692	13.9477	5.4945e-01	0.1285	0.015	1444.42	65.837	5.3608	44.723757
0.235	4.0319	17.5806	13.9567	5.4945e-01	0.1285	0.015	1444.43	65.898	5.3653	44.723758
0.246	4.0316	17.5909	13.9649	5.4945e-01	0.1285	0.015	1444.45	65.896	5.3648	44.723758
0.244	4.0310	17.5995	13.9718	5.4945e-01	0.1273	0.015	1444.45	65.902	5.3651	44.723759
0.246	4.0306	17.6044	13.9756	5.4945e-01	0.1285	0.015	1444.46	65.909	5.3655	44.723759
0.246	4.0304	17.6072	13.9779	5.4945e-01	0.1285	0.011	1444.46	65.843	5.3601	44.723760
0.235	4.0304	17.6095	13.9798	5.6166e-01	0.1285	0.015	1444.46	65.904	5.3650	44.723760
0.220	4.0308	17.6139	13.9832	5.6166e-01	0.1285	0.015	1444.47	65.847	5.3602	44.723761
0.235	4.0308	17.6206	13.9885	5.4945e-01	0.1273	0.011	1444.48	65.837	5.3590	44.723761
0.235	4.0306	17.6260	13.9928	5.4945e-01	0.1285	0.015	1444.49	65.889	5.3631	44.723762
