DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.124	5.3232	29.6347	23.3907	3.6630e-01	0.3886	0.630	1465.23	92.214	6.7088	8.674911
-0.122	5.3229	29.6351	23.3910	3.5409e-01	0.3898	0.692	1465.23	92.214	6.7088	8.674911
-0.134	5.3226	29.6350	23.3910	3.4188e-01	0.3898	0.780	1465.22	92.213	6.7088	8.674912
-0.147	5.3229	29.6343	23.3904	3.4188e-01	0.3886	0.780	1465.22	92.213	6.7087	8.674912
-0.134	5.3222	29.6336	23.3900	3.4188e-01	0.3898	0.725	1465.22	92.213	6.7089	8.674913
-0.134	5.3213	29.6329	23.3895	3.4188e-01	0.3874	0.674	1465.22	92.212	6.7090	8.674913
-0.134	5.3197	29.6321	23.3890	3.4188e-01	0.3850	0.645	1465.21	92.212	6.7093	8.674914
-0.135	5.3181	29.6315	23.3887	3.4188e-01	0.3850	0.626	1465.20	92.212	6.7096	8.674914
-0.145	5.3174	29.6312	23.3886	3.5409e-01	0.3850	0.612	1465.20	92.212	6.7097	8.674915
-0.134	5.3169	29.6313	23.3887	3.4188e-01	0.3837	0.601	1465.20	92.212	6.7098	8.674915
-0.135	5.3166	29.6317	23.3890	3.4188e-01	0.3874	0.597	1465.20	92.211	6.7098	8.674916
-0.122	5.3170	29.6316	23.3889	3.2967e-01	0.3874	0.597	1465.20	92.211	6.7097	8.674916
-0.109	5.3166	29.6328	23.3899	3.4188e-01	0.3862	0.601	1465.20	92.211	6.7097	8.674917
-0.109	5.3172	29.6330	23.3900	3.6630e-01	0.3874	0.604	1465.20	92.211	6.7096	8.674917
-0.100	5.3173	29.6329	23.3899	3.6630e-01	0.3862	0.608	1465.20	92.210	6.7095	8.674918
-0.098	5.3170	29.6327	23.3898	3.6630e-01	0.3886	0.597	1465.20	92.210	6.7096	8.674918
-0.098	5.3166	29.6316	23.3890	3.5409e-01	0.3874	0.590	1465.20	92.210	6.7097	8.674918
-0.087	5.3167	29.6310	23.3885	3.4188e-01	0.3886	0.590	1465.20	92.210	6.7097	8.674919
-0.075	5.3166	29.6311	23.3886	3.2967e-01	0.3874	0.586	1465.20	92.209	6.7097	8.674919
-0.074	5.3175	29.6301	23.3877	3.4188e-01	0.3874	0.582	1465.20	92.209	6.7095	8.674920
-0.074	5.3178	29.6297	23.3873	3.4188e-01	0.3850	0.582	1465.20	92.271	6.7140	8.674920
-0.064	5.3180	29.6286	23.3864	3.9072e-01	0.3850	0.586	1465.20	92.279	6.7146	8.674921
-0.062	5.3180	29.6285	23.3864	4.1514e-01	0.3862	0.593	1465.20	92.223	6.7106	8.674921
-0.074	5.3180	29.6298	23.3874	3.9072e-01	0.3874	0.608	1465.20	92.285	6.7150	8.674922
-0.062	5.3178	29.6308	23.3882	3.5409e-01	0.3898	0.623	1465.20	92.229	6.7109	8.674922
-0.075	5.3175	29.6322	23.3894	3.5409e-01	0.3911	0.626	1465.20	92.228	6.7108	8.674923
-0.074	5.3181	29.6326	23.3896	3.9072e-01	0.3898	0.626	1465.20	92.289	6.7151	8.674923
-0.087	5.3189	29.6324	23.3893	3.9072e-01	0.3898	0.619	1465.21	92.295	6.7154	8.674924
-0.100	5.3198	29.6317	23.3887	3.7851e-01	0.3923	0.608	1465.21	92.309	6.7164	8.674924
-0.087	5.3202	29.6317	23.3887	3.6630e-01	0.3923	0.608	1465.21	92.315	6.7167	8.674925
-0.109	5.3208	29.6321	23.3889	3.5409e-01	0.3923	0.608	1465.21	92.320	6.7170	8.674925
-0.098	5.3213	29.6323	23.3890	3.4188e-01	0.3947	0.604	1465.22	92.326	6.7173	8.674926
-0.111	5.3221	29.6321	23.3888	3.9072e-01	0.3947	0.608	1465.22	92.331	6.7175	8.674926
-0.109	5.3226	29.6320	23.3886	3.9072e-01	0.3923	0.608	1465.22	92.335	6.7178	8.674927
-0.109	5.3224	29.6317	23.3884	3.9072e-01	0.3947	0.615	1465.22	92.277	6.7136	8.674927
-0.122	5.3224	29.6317	23.3884	3.9072e-01	0.3935	0.645	1465.22	92.273	6.7134	8.674928
-0.124	5.3224	29.6323	23.3889	3.6630e-01	0.3947	0.652	1465.22	92.270	6.7131	8.674928
-0.134	5.3227	29.6335	23.3898	3.5409e-01	0.3935	0.645	1465.22	92.328	6.7172	8.674929
-0.122	5.3230	29.6341	23.3902	3.4188e-01	0.3935	0.645	1465.22	92.270	6.7129	8.674929
