DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.101	0.8876	3.5377	2.7686	4.1514e-01	2.0492	0.714	1411.58	86.655	8.4383	7.608753
-0.114	0.8877	3.5369	2.7679	4.1514e-01	2.0480	0.707	1411.58	86.654	8.4382	7.608754
-0.112	0.8877	3.5355	2.7668	4.1514e-01	2.0492	0.707	1411.58	86.660	8.4389	7.608754
-0.101	0.8875	3.5350	2.7664	4.1514e-01	2.0455	0.714	1411.58	86.609	8.4340	7.608755
-0.114	0.8877	3.5345	2.7660	4.1514e-01	2.0443	0.718	1411.58	86.555	8.4287	7.608755
-0.112	0.8880	3.5338	2.7654	4.1514e-01	2.0455	0.714	1411.58	86.553	8.4285	7.608756
-0.112	0.8882	3.5333	2.7650	4.2735e-01	2.0467	0.714	1411.58	86.494	8.4227	7.608756
-0.101	0.8885	3.5334	2.7651	4.2735e-01	2.0467	0.711	1411.58	86.477	8.4210	7.608757
-0.114	0.8887	3.5327	2.7646	4.3956e-01	2.0467	0.707	1411.58	86.466	8.4199	7.608757
-0.112	0.8890	3.5320	2.7640	4.2735e-01	2.0480	0.703	1411.58	86.398	8.4133	7.608758
-0.112	0.8894	3.5313	2.7635	4.2735e-01	2.0467	0.696	1411.58	86.403	8.4137	7.608758
-0.114	0.8893	3.5302	2.7625	4.2735e-01	2.0480	0.689	1411.58	86.395	8.4130	7.608759
-0.112	0.8894	3.5286	2.7613	4.2735e-01	2.0504	0.689	1411.58	86.340	8.4077	7.608759
-0.112	0.8895	3.5278	2.7606	4.2735e-01	2.0504	0.696	1411.58	86.326	8.4064	7.608760
-0.112	0.8890	3.5273	2.7602	4.1514e-01	2.0504	0.700	1411.57	86.331	8.4070	7.608760
-0.114	0.8894	3.5261	2.7592	4.2735e-01	2.0480	0.700	1411.57	86.267	8.4008	7.608761
-0.125	0.8891	3.5252	2.7585	4.1514e-01	2.0480	0.703	1411.57	86.255	8.3997	7.608761
-0.101	0.8889	3.5243	2.7578	4.1514e-01	2.0467	0.703	1411.57	86.186	8.3931	7.608762
-0.138	0.8889	3.5235	2.7571	4.2735e-01	2.0443	0.703	1411.57	86.178	8.3924	7.608762
-0.101	0.8890	3.5230	2.7567	4.1514e-01	2.0419	0.707	1411.57	86.114	8.3861	7.608763
-0.112	0.8887	3.5230	2.7567	4.1514e-01	2.0431	0.703	1411.57	86.102	8.3850	7.608763
-0.112	0.8892	3.5226	2.7564	4.2735e-01	2.0443	0.707	1411.57	86.097	8.3845	7.608764
-0.127	0.8890	3.5224	2.7562	4.1514e-01	2.0443	0.703	1411.57	86.035	8.3785	7.608764
-0.112	0.8893	3.5224	2.7563	4.2735e-01	2.0443	0.703	1411.57	86.025	8.3775	7.608764
-0.125	0.8890	3.5225	2.7563	4.1514e-01	2.0455	0.703	1411.57	86.023	8.3773	7.608765
-0.112	0.8889	3.5219	2.7558	4.2735e-01	2.0455	0.696	1411.57	85.964	8.3716	7.608765
-0.114	0.8890	3.5220	2.7559	4.3956e-01	2.0467	0.696	1411.57	85.956	8.3708	7.608766
-0.125	0.8889	3.5228	2.7566	4.2735e-01	2.0467	0.700	1411.57	85.892	8.3645	7.608766
-0.125	0.8887	3.5228	2.7565	4.2735e-01	2.0480	0.703	1411.57	85.890	8.3644	7.608767
-0.114	0.8887	3.5221	2.7560	4.1514e-01	2.0480	0.707	1411.57	85.821	8.3577	7.608767
-0.125	0.8886	3.5227	2.7564	4.1514e-01	2.0455	0.711	1411.57	85.815	8.3571	7.608768
-0.136	0.8886	3.5227	2.7565	4.1514e-01	2.0467	0.711	1411.57	85.751	8.3509	7.608768
-0.112	0.8885	3.5219	2.7558	4.1514e-01	2.0443	0.711	1411.56	85.751	8.3510	7.608769
-0.127	0.8886	3.5220	2.7559	4.1514e-01	2.0443	0.714	1411.56	85.749	8.3508	7.608769
-0.136	0.8887	3.5222	2.7561	4.1514e-01	2.0431	0.718	1411.56	85.679	8.3439	7.608770
-0.136	0.8889	3.5218	2.7557	4.1514e-01	2.0443	0.714	1411.57	85.673	8.3433	7.608770
-0.127	0.8890	3.5217	2.7557	4.2735e-01	2.0467	0.707	1411.57	85.674	8.3434	7.608771
-0.136	0.8890	3.5222	2.7560	4.1514e-01	2.0443	0.700	1411.57	85.618	8.3379	7.608771
-0.125	0.8890	3.5220	2.7559	4.2735e-01	2.0443	0.696	1411.57	85.615	8.3376	7.608772
-0.136	0.8895	3.5217	2.7556	4.1514e-01	2.0455	0.696	1411.57	85.620	8.3380	7.608772
-0.127	0.8900	3.5215	2.7556	4.1514e-01	2.0443	0.703	1411.57	85.557	8.3318	7.608773
-0.136	0.8901	3.5214	2.7555	4.2735e-01	2.0419	0.711	1411.57	85.558	8.3318	7.608773
-0.136	0.8901	3.5212	2.7553	4.1514e-01	2.0431	0.714	1411.57	85.566	8.3326	7.608774
-0.138	0.8899	3.5214	2.7554	4.1514e-01	2.0431	0.718	1411.57	85.517	8.3279	7.608774
-0.136	0.8901	3.5212	2.7553	4.1514e-01	2.0431	0.722	1411.57	85.532	8.3293	7.608775
-0.148	0.8904	3.5208	2.7550	4.1514e-01	2.0431	0.725	1411.57	85.544	8.3305	7.608775
-0.136	0.8901	3.5207	2.7549	4.2735e-01	2.0431	0.722	1411.57	85.555	8.3315	7.608776
-0.149	0.8903	3.5209	2.7551	4.1514e-01	2.0419	0.718	1411.57	85.507	8.3269	7.608776
-0.136	0.8903	3.5207	2.7549	4.1514e-01	2.0431	0.718	1411.57	85.512	8.3274	7.608777
-0.136	0.8903	3.5202	2.7545	4.1514e-01	2.0480	0.718	1411.57	85.460	8.3223	7.608777
-0.162	0.8903	3.5202	2.7545	4.1514e-01	2.0467	0.718	1411.57	85.470	8.3233	7.608777
-0.136	0.8900	3.5202	2.7545	4.2735e-01	2.0455	0.725	1411.57	85.489	8.3252	7.608778
-0.136	0.8901	3.5200	2.7543	4.1514e-01	2.0443	0.722	1411.57	85.505	8.3267	7.608778
-0.136	0.8898	3.5200	2.7544	4.1514e-01	2.0431	0.722	1411.57	85.453	8.3217	7.608779
-0.149	0.8898	3.5200	2.7543	4.1514e-01	2.0455	0.725	1411.57	85.463	8.3227	7.608779
-0.136	0.8898	3.5199	2.7543	4.1514e-01	2.0443	0.722	1411.57	85.471	8.3235	7.608780
-0.148	0.8900	3.5198	2.7542	4.1514e-01	2.0431	0.718	1411.57	85.420	8.3185	7.608780
-0.136	0.8896	3.5199	2.7542	4.1514e-01	2.0431	0.722	1411.57	85.432	8.3198	7.608781
-0.149	0.8898	3.5198	2.7542	4.1514e-01	2.0431	0.725	1411.57	85.441	8.3206	7.608781
-0.136	0.8903	3.5199	2.7542	4.1514e-01	2.0443	0.736	1411.57	85.458	8.3221	7.608782
-0.148	0.8901	3.5201	2.7544	4.1514e-01	2.0467	0.744	1411.57	85.481	8.3244	7.608782
-0.138	0.8903	3.5202	2.7545	4.1514e-01	2.0492	0.751	1411.57	85.436	8.3200	7.608783
-0.136	0.8903	3.5200	2.7544	4.1514e-01	2.0492	0.747	1411.57	85.454	8.3217	7.608783
-0.136	0.8905	3.5199	2.7543	4.1514e-01	2.0480	0.740	1411.57	85.413	8.3177	7.608784
-0.148	0.8905	3.5199	2.7543	4.1514e-01	2.0480	0.736	1411.57	85.424	8.3188	7.608784
-0.138	0.8909	3.5199	2.7543	4.1514e-01	2.0467	0.736	1411.57	85.442	8.3205	7.608785
-0.125	0.8909	3.5200	2.7543	4.2735e-01	2.0492	0.736	1411.57	85.458	8.3220	7.608785
-0.136	0.8909	3.5201	2.7545	4.1514e-01	2.0504	0.733	1411.57	85.479	8.3241	7.608786
-0.138	0.8910	3.5200	2.7544	4.1514e-01	2.0504	0.725	1411.57	85.497	8.3258	7.608786
-0.136	0.8913	3.5200	2.7544	4.1514e-01	2.0480	0.729	1411.57	85.522	8.3281	7.608787
-0.136	0.8913	3.5203	2.7546	4.1514e-01	2.0455	0.733	1411.58	85.552	8.3310	7.608787
-0.136	0.8921	3.5203	2.7546	4.1514e-01	2.0431	0.736	1411.58	85.513	8.3271	7.608788
-0.127	0.8924	3.5204	2.7547	4.1514e-01	2.0406	0.733	1411.58	85.601	8.3355	7.608788
-0.136	0.8928	3.5205	2.7549	4.1514e-01	2.0431	0.733	1411.58	85.574	8.3328	7.608789
-0.125	0.8928	3.5206	2.7549	4.1514e-01	2.0443	0.736	1411.58	85.599	8.3352	7.608789
-0.127	0.8932	3.5208	2.7551	4.1514e-01	2.0455	0.740	1411.59	85.629	8.3380	7.608790
-0.136	0.8935	3.5212	2.7555	4.2735e-01	2.0419	0.747	1411.59	85.589	8.3341	7.608790
-0.136	0.8933	3.5214	2.7556	4.1514e-01	2.0394	0.747	1411.59	85.610	8.3362	7.608791
-0.112	0.8938	3.5214	2.7556	4.2735e-01	2.0394	0.740	1411.59	85.627	8.3377	7.608791
-0.127	0.8940	3.5213	2.7555	4.2735e-01	2.0394	0.733	1411.59	85.649	8.3398	7.608791
-0.125	0.8938	3.5214	2.7556	4.1514e-01	2.0406	0.729	1411.59	85.667	8.3416	7.608792
-0.125	0.8940	3.5215	2.7557	4.1514e-01	2.0431	0.729	1411.59	85.689	8.3437	7.608792
-0.127	0.8940	3.5217	2.7558	4.1514e-01	2.0443	0.725	1411.59	85.651	8.3400	7.608793
-0.112	0.8938	3.5219	2.7560	4.1514e-01	2.0492	0.718	1411.59	85.663	8.3412	7.608793
-0.125	0.8936	3.5218	2.7559	4.2735e-01	2.0528	0.714	1411.59	85.680	8.3429	7.608794
-0.125	0.8941	3.5218	2.7559	4.1514e-01	2.0528	0.714	1411.59	85.702	8.3450	7.608794
-0.114	0.8940	3.5219	2.7560	4.2735e-01	2.0504	0.718	1411.59	85.654	8.3403	7.608795
-0.112	0.8940	3.5220	2.7561	4.1514e-01	2.0492	0.725	1411.59	85.666	8.3414	7.608795
-0.112	0.8940	3.5220	2.7561	4.1514e-01	2.0504	0.729	1411.59	85.683	8.3431	7.608796
-0.112	0.8940	3.5220	2.7561	4.2735e-01	2.0516	0.729	1411.59	85.629	8.3378	7.608796
-0.102	0.8942	3.5222	2.7563	4.1514e-01	2.0504	0.725	1411.59	85.635	8.3384	7.608797
-0.112	0.8941	3.5224	2.7564	4.1514e-01	2.0480	0.718	1411.59	85.647	8.3395	7.608797
-0.112	0.8942	3.5224	2.7564	4.1514e-01	2.0455	0.714	1411.59	85.652	8.3400	7.608798
-0.102	0.8940	3.5226	2.7566	4.1514e-01	2.0431	0.714	1411.59	85.598	8.3348	7.608798
-0.112	0.8942	3.5227	2.7566	4.2735e-01	2.0394	0.711	1411.59	85.603	8.3352	7.608799
-0.101	0.8938	3.5227	2.7567	4.2735e-01	2.0394	0.711	1411.59	85.614	8.3364	7.608799
-0.125	0.8932	3.5229	2.7568	4.2735e-01	2.0419	0.711	1411.59	85.554	8.3306	7.608800
-0.091	0.8930	3.5232	2.7570	4.1514e-01	2.0431	0.707	1411.59	85.554	8.3307	7.608800
-0.112	0.8927	3.5234	2.7572	4.1514e-01	2.0455	0.707	1411.59	85.484	8.3239	7.608801
-0.101	0.8924	3.5237	2.7574	4.1514e-01	2.0431	0.703	1411.59	85.473	8.3229	7.608801
-0.102	0.8930	3.5240	2.7577	4.0293e-01	2.0406	0.703	1411.59	85.468	8.3222	7.608802
-0.101	0.8924	3.5246	2.7581	4.1514e-01	2.0419	0.703	1411.59	85.403	8.3160	7.608802
-0.101	0.8921	3.5250	2.7585	4.1514e-01	2.0419	0.703	1411.59	85.387	8.3145	7.608803
-0.101	0.8918	3.5254	2.7587	4.1514e-01	2.0443	0.703	1411.58	85.312	8.3072	7.608803
-0.091	0.8915	3.5259	2.7592	4.1514e-01	2.0443	0.703	1411.58	85.297	8.3058	7.608804
-0.089	0.8915	3.5263	2.7595	4.1514e-01	2.0455	0.707	1411.58	85.277	8.3038	7.608804
-0.101	0.8910	3.5265	2.7596	4.1514e-01	2.0480	0.703	1411.58	85.262	8.3025	7.608804
-0.102	0.8912	3.5266	2.7597	4.2735e-01	2.0480	0.703	1411.58	85.186	8.2951	7.608805
-0.065	0.8912	3.5270	2.7600	4.2735e-01	2.0492	0.707	1411.58	85.172	8.2937	7.608805
-0.101	0.8912	3.5273	2.7602	4.1514e-01	2.0480	0.707	1411.58	85.098	8.2864	7.608806
-0.089	0.8912	3.5272	2.7602	4.1514e-01	2.0467	0.703	1411.58	85.074	8.2841	7.608806
-0.078	0.8913	3.5276	2.7605	4.1514e-01	2.0492	0.703	1411.59	85.055	8.2823	7.608807
-0.089	0.8912	3.5277	2.7606	4.2735e-01	2.0492	0.703	1411.59	84.967	8.2737	7.608807
-0.089	0.8913	3.5278	2.7607	4.2735e-01	2.0467	0.703	1411.59	84.939	8.2709	7.608808
-0.076	0.8915	3.5282	2.7610	4.2735e-01	2.0455	0.707	1411.59	84.916	8.2686	7.608808
-0.091	0.8910	3.5290	2.7617	4.2735e-01	2.0467	0.714	1411.59	84.834	8.2607	7.608809
-0.076	0.8909	3.5292	2.7618	4.2735e-01	2.0492	0.722	1411.59	84.813	8.2586	7.608809
-0.076	0.8910	3.5288	2.7615	4.2735e-01	2.0504	0.722	1411.59	84.797	8.2571	7.608810
-0.091	0.8907	3.5287	2.7614	4.1514e-01	2.0492	0.725	1411.58	84.722	8.2499	7.608810
-0.089	0.8905	3.5285	2.7612	4.1514e-01	2.0492	0.718	1411.58	84.709	8.2487	7.608811
-0.076	0.8907	3.5284	2.7612	4.1514e-01	2.0504	0.714	1411.58	84.692	8.2469	7.608811
-0.076	0.8904	3.5282	2.7610	4.1514e-01	2.0492	0.711	1411.58	84.690	8.2469	7.608812
-0.078	0.8904	3.5282	2.7610	4.2735e-01	2.0492	0.718	1411.58	84.685	8.2463	7.608812
-0.089	0.8905	3.5280	2.7608	4.2735e-01	2.0480	0.722	1411.58	84.620	8.2400	7.608813
-0.076	0.8905	3.5278	2.7606	4.2735e-01	2.0467	0.722	1411.58	84.617	8.2397	7.608813
-0.076	0.8903	3.5278	2.7607	4.1514e-01	2.0480	0.718	1411.58	84.609	8.2391	7.608814
-0.091	0.8905	3.5279	2.7607	4.1514e-01	2.0492	0.711	1411.58	84.543	8.2325	7.608814
-0.076	0.8903	3.5277	2.7605	4.1514e-01	2.0492	0.703	1411.58	84.537	8.2320	7.608815
-0.076	0.8904	3.5278	2.7606	4.1514e-01	2.0492	0.703	1411.58	84.538	8.2321	7.608815
-0.091	0.8901	3.5279	2.7607	4.1514e-01	2.0504	0.696	1411.58	84.545	8.2328	7.608816
-0.076	0.8901	3.5278	2.7606	4.1514e-01	2.0516	0.696	1411.58	84.494	8.2278	7.608816
-0.076	0.8903	3.5278	2.7606	4.1514e-01	2.0492	0.703	1411.58	84.493	8.2277	7.608817
-0.076	0.8903	3.5279	2.7607	4.2735e-01	2.0492	0.703	1411.58	84.499	8.2283	7.608817
-0.078	0.8901	3.5274	2.7603	4.1514e-01	2.0504	0.703	1411.58	84.511	8.2296	7.608818
-0.089	0.8903	3.5271	2.7601	4.2735e-01	2.0492	0.703	1411.58	84.464	8.2250	7.608818
-0.076	0.8899	3.5270	2.7600	4.2735e-01	2.0467	0.703	1411.58	84.469	8.2255	7.608818
-0.091	0.8896	3.5269	2.7599	4.2735e-01	2.0443	0.696	1411.58	84.480	8.2267	7.608819
-0.065	0.8898	3.5265	2.7596	4.2735e-01	2.0443	0.700	1411.58	84.498	8.2283	7.608819
-0.089	0.8901	3.5264	2.7595	4.1514e-01	2.0419	0.703	1411.58	84.510	8.2295	7.608820
-0.076	0.8903	3.5258	2.7590	4.1514e-01	2.0419	0.703	1411.58	84.464	8.2250	7.608820
-0.091	0.8904	3.5253	2.7586	4.1514e-01	2.0431	0.700	1411.58	84.479	8.2265	7.608821
-0.076	0.8905	3.5253	2.7587	4.1514e-01	2.0492	0.703	1411.58	84.500	8.2285	7.608821
-0.089	0.8907	3.5253	2.7586	4.1514e-01	2.0492	0.700	1411.58	84.452	8.2238	7.608822
-0.089	0.8913	3.5249	2.7584	4.1514e-01	2.0480	0.700	1411.58	84.466	8.2250	7.608822
-0.078	0.8916	3.5249	2.7584	4.1514e-01	2.0492	0.700	1411.58	84.485	8.2268	7.608823
-0.089	0.8918	3.5251	2.7585	4.1514e-01	2.0455	0.696	1411.58	84.501	8.2283	7.608823
-0.076	0.8919	3.5249	2.7583	4.1514e-01	2.0480	0.700	1411.59	84.522	8.2303	7.608824
-0.102	0.8916	3.5249	2.7583	4.1514e-01	2.0480	0.700	1411.58	84.539	8.2320	7.608824
-0.076	0.8917	3.5247	2.7582	4.1514e-01	2.0455	0.700	1411.58	84.496	8.2279	7.608825
-0.089	0.8915	3.5243	2.7578	4.1514e-01	2.0443	0.700	1411.58	84.514	8.2297	7.608825
-0.101	0.8915	3.5242	2.7578	4.2735e-01	2.0443	0.703	1411.58	84.527	8.2310	7.608826
