DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.099	1.7485	2.6855	2.1087	4.3956e-01	2.0675	0.842	1414.62	83.287	7.9675	7.647928
-0.086	1.7483	2.6977	2.1186	4.3956e-01	2.0687	0.842	1414.63	83.288	7.9669	7.647929
-0.086	1.7480	2.7080	2.1269	4.2735e-01	2.0699	0.832	1414.65	83.288	7.9664	7.647929
-0.086	1.7474	2.7127	2.1306	4.3956e-01	2.0699	0.824	1414.65	83.288	7.9663	7.647930
-0.075	1.7458	2.7189	2.1356	4.3956e-01	2.0687	0.817	1414.65	83.288	7.9663	7.647930
-0.097	1.7439	2.7209	2.1372	4.5177e-01	2.0699	0.813	1414.64	83.289	7.9667	7.647931
-0.086	1.7429	2.7224	2.1384	4.3956e-01	2.0687	0.810	1414.64	83.225	7.9607	7.647931
-0.075	1.7419	2.7252	2.1406	4.3956e-01	2.0712	0.810	1414.64	83.216	7.9599	7.647932
-0.086	1.7415	2.7212	2.1374	4.3956e-01	2.0699	0.810	1414.63	83.207	7.9593	7.647932
-0.086	1.7412	2.7189	2.1355	4.3956e-01	2.0675	0.806	1414.63	83.134	7.9526	7.647933
-0.086	1.7412	2.7172	2.1341	4.3956e-01	2.0699	0.802	1414.63	83.181	7.9572	7.647933
-0.088	1.7412	2.7160	2.1332	4.3956e-01	2.0699	0.799	1414.62	83.174	7.9566	7.647934
-0.086	1.7412	2.7269	2.1420	4.3956e-01	2.0712	0.795	1414.64	83.103	7.9491	7.647934
-0.086	1.7412	2.7358	2.1491	4.3956e-01	2.0699	0.799	1414.65	83.087	7.9472	7.647935
-0.123	1.7412	2.7425	2.1545	4.3956e-01	2.0675	0.806	1414.66	83.072	7.9453	7.647935
-0.049	1.7408	2.7516	2.1618	4.3956e-01	2.0699	0.806	1414.67	83.059	7.9437	7.647935
-0.086	1.7407	2.7567	2.1660	4.6398e-01	2.0699	0.802	1414.68	83.045	7.9421	7.647936
-0.073	1.7405	2.7571	2.1663	4.6398e-01	2.0736	0.802	1414.68	83.033	7.9409	7.647936
-0.099	1.7401	2.7565	2.1658	4.6398e-01	2.0675	0.806	1414.67	83.021	7.9399	7.647937
-0.086	1.7400	2.7556	2.1651	4.5177e-01	2.0651	0.806	1414.67	83.010	7.9390	7.647937
-0.086	1.7395	2.7534	2.1633	4.3956e-01	2.0663	0.799	1414.67	83.000	7.9383	7.647938
-0.086	1.7392	2.7515	2.1617	4.3956e-01	2.0651	0.788	1414.66	82.927	7.9314	7.647938
-0.088	1.7387	2.7512	2.1615	4.3956e-01	2.0638	0.780	1414.66	82.909	7.9298	7.647939
-0.086	1.7379	2.7499	2.1604	4.3956e-01	2.0651	0.784	1414.65	82.893	7.9285	7.647939
-0.097	1.7376	2.7480	2.1589	4.3956e-01	2.0651	0.791	1414.65	82.878	7.9272	7.647940
-0.088	1.7373	2.7485	2.1593	4.2735e-01	2.0675	0.791	1414.65	82.864	7.9259	7.647940
-0.097	1.7364	2.7479	2.1588	4.3956e-01	2.0663	0.799	1414.64	82.851	7.9250	7.647941
-0.086	1.7359	2.7462	2.1574	4.2735e-01	2.0651	0.802	1414.64	82.840	7.9241	7.647941
-0.097	1.7353	2.7472	2.1582	4.3956e-01	2.0663	0.795	1414.64	82.829	7.9231	7.647942
-0.099	1.7347	2.7478	2.1586	4.3956e-01	2.0687	0.791	1414.64	82.820	7.9224	7.647942
-0.086	1.7340	2.7479	2.1587	4.2735e-01	2.0699	0.791	1414.63	82.812	7.9218	7.647943
-0.109	1.7340	2.7473	2.1582	4.3956e-01	2.0675	0.791	1414.63	82.805	7.9211	7.647943
-0.123	1.7334	2.7459	2.1571	4.3956e-01	2.0675	0.795	1414.63	82.800	7.9208	7.647944
-0.062	1.7332	2.7444	2.1558	4.3956e-01	2.0699	0.795	1414.62	82.796	7.9206	7.647944
-0.109	1.7319	2.7426	2.1544	4.3956e-01	2.0712	0.799	1414.62	82.793	7.9206	7.647945
-0.097	1.7313	2.7404	2.1525	4.3956e-01	2.0699	0.802	1414.61	82.791	7.9207	7.647945
-0.110	1.7297	2.7375	2.1502	4.3956e-01	2.0699	0.799	1414.60	82.790	7.9211	7.647946
-0.097	1.7284	2.7349	2.1481	4.3956e-01	2.0699	0.791	1414.59	82.791	7.9217	7.647946
-0.097	1.7260	2.7330	2.1465	4.3956e-01	2.0712	0.788	1414.57	82.793	7.9225	7.647947
-0.109	1.7231	2.7309	2.1447	4.3956e-01	2.0712	0.780	1414.56	82.797	7.9236	7.647947
-0.099	1.7203	2.7300	2.1439	4.3956e-01	2.0724	0.777	1414.54	82.802	7.9247	7.647948
-0.109	1.7185	2.7290	2.1431	4.3956e-01	2.0736	0.777	1414.53	82.807	7.9257	7.647948
-0.109	1.7166	2.7291	2.1431	4.3956e-01	2.0736	0.777	1414.52	82.814	7.9267	7.647948
-0.110	1.7155	2.7296	2.1435	4.3956e-01	2.0760	0.777	1414.52	82.822	7.9277	7.647949
-0.109	1.7148	2.7284	2.1425	4.3956e-01	2.0736	0.773	1414.51	82.831	7.9288	7.647949
-0.109	1.7149	2.7295	2.1433	4.3956e-01	2.0736	0.773	1414.52	82.841	7.9296	7.647950
-0.097	1.7140	2.7309	2.1445	4.3956e-01	2.0724	0.773	1414.51	82.853	7.9309	7.647950
-0.123	1.7136	2.7315	2.1449	4.3956e-01	2.0712	0.773	1414.51	82.865	7.9321	7.647951
-0.097	1.7129	2.7331	2.1462	4.5177e-01	2.0712	0.773	1414.51	82.879	7.9335	7.647951
-0.109	1.7129	2.7340	2.1469	4.5177e-01	2.0699	0.777	1414.51	82.894	7.9349	7.647952
-0.123	1.7131	2.7339	2.1468	4.3956e-01	2.0699	0.780	1414.51	82.910	7.9364	7.647952
-0.109	1.7131	2.7335	2.1465	4.3956e-01	2.0699	0.784	1414.51	82.927	7.9381	7.647953
-0.109	1.7132	2.7311	2.1446	4.3956e-01	2.0712	0.780	1414.51	82.946	7.9399	7.647953
-0.109	1.7131	2.7294	2.1432	4.5177e-01	2.0712	0.784	1414.51	82.965	7.9420	7.647954
-0.110	1.7132	2.7279	2.1420	4.5177e-01	2.0699	0.784	1414.51	82.986	7.9440	7.647954
-0.097	1.7106	2.7267	2.1409	4.3956e-01	2.0687	0.788	1414.49	82.999	7.9459	7.647955
-0.122	1.7080	2.7264	2.1407	4.3956e-01	2.0687	0.791	1414.48	83.012	7.9477	7.647955
-0.109	1.7068	2.7254	2.1398	4.3956e-01	2.0699	0.791	1414.47	83.027	7.9494	7.647956
-0.110	1.7054	2.7241	2.1387	4.3956e-01	2.0736	0.795	1414.46	83.031	7.9502	7.647956
