DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.252	4.0808	14.4500	11.4730	6.2271e-01	1.2029	0.740	1440.65	95.262	7.9116	339.400154
0.239	4.1029	14.4837	11.4987	6.3492e-01	1.2029	0.740	1440.79	95.248	7.9042	339.400155
0.237	4.1368	14.5168	11.5233	6.2271e-01	1.2053	0.744	1440.98	95.178	7.8898	339.400155
0.252	4.1737	14.5272	11.5297	6.2271e-01	1.2041	0.751	1441.16	95.158	7.8803	339.400156
0.228	4.1956	14.5143	11.5185	6.1050e-01	1.2066	0.751	1441.23	95.081	7.8702	339.400156
0.239	4.2141	14.5039	11.5093	5.7387e-01	1.2078	0.747	1441.30	95.067	7.8658	339.400157
0.237	4.2381	14.5081	11.5114	5.2503e-01	1.2066	0.744	1441.41	94.993	7.8547	339.400157
0.239	4.2688	14.5203	11.5195	5.1282e-01	1.2066	0.736	1441.56	94.914	7.8415	339.400158
0.228	4.3099	14.5368	11.5306	5.1282e-01	1.2053	0.733	1441.76	94.892	7.8307	339.400158
0.239	4.3321	14.5585	11.5466	5.0061e-01	1.2041	0.729	1441.89	94.700	7.8093	339.400159
0.226	4.3701	14.5645	11.5494	5.0061e-01	1.2053	0.733	1442.06	94.673	7.7993	339.400159
0.239	4.3930	14.5610	11.5454	5.1282e-01	1.2078	0.740	1442.16	94.719	7.7987	339.400160
0.228	4.3992	14.5547	11.5401	5.2503e-01	1.2078	0.747	1442.18	94.602	7.7882	339.400160
0.228	4.3948	14.5523	11.5384	5.3724e-01	1.2053	0.751	1442.16	94.485	7.7795	339.400161
0.226	4.4097	14.5410	11.5287	5.4945e-01	1.2066	0.755	1442.21	94.406	7.7707	339.400161
0.228	4.4134	14.5324	11.5217	5.6166e-01	1.2102	0.751	1442.21	94.400	7.7699	339.400162
0.228	4.4063	14.5220	11.5139	5.8608e-01	1.2090	0.747	1442.17	94.285	7.7624	339.400162
0.239	4.3758	14.4939	11.4932	5.8608e-01	1.2114	0.744	1442.00	94.232	7.7655	339.400163
0.226	4.2533	14.4791	11.4877	6.1050e-01	1.2102	0.744	1441.44	94.228	7.7901	339.400163
0.228	4.1553	14.4597	11.4771	6.5934e-01	1.2078	0.744	1440.99	94.218	7.8096	339.400163
0.239	4.1306	14.4399	11.4626	7.0818e-01	1.2053	0.751	1440.85	94.171	7.8116	339.400164
0.228	4.1490	14.4404	11.4622	6.9597e-01	1.2066	0.762	1440.94	94.109	7.8028	339.400164
0.237	4.1801	14.4589	11.4753	6.5934e-01	1.2078	0.762	1441.10	94.041	7.7901	339.400165
0.228	4.2137	14.4802	11.4905	6.4713e-01	1.2078	0.769	1441.27	93.971	7.7765	339.400165
0.239	4.2717	14.4996	11.5030	6.5934e-01	1.2041	0.769	1441.55	93.837	7.7530	339.400166
0.239	4.3294	14.5328	11.5264	6.3492e-01	1.2029	0.766	1441.85	93.759	7.7335	339.400166
0.202	4.3779	14.5621	11.5471	6.1050e-01	1.1992	0.762	1442.09	93.685	7.7165	339.400167
0.263	4.4201	14.5733	11.5537	5.8608e-01	1.2005	0.762	1442.29	93.681	7.7074	339.400167
0.228	4.4399	14.5748	11.5539	5.7387e-01	1.2017	0.769	1442.38	93.569	7.6942	339.400168
0.252	4.4547	14.5673	11.5472	5.7387e-01	1.2041	0.777	1442.44	93.455	7.6823	339.400168
0.228	4.4814	14.5591	11.5393	6.1050e-01	1.2029	0.777	1442.54	93.454	7.6776	339.400169
0.250	4.4885	14.5633	11.5422	6.2271e-01	1.2005	0.777	1442.58	93.349	7.6673	339.400169
0.239	4.4779	14.5765	11.5532	6.1050e-01	1.2005	0.769	1442.55	93.308	7.6653	339.400170
0.239	4.4697	14.5841	11.5597	5.7387e-01	1.2005	0.769	1442.52	93.269	7.6633	339.400170
0.252	4.4765	14.5809	11.5567	5.6166e-01	1.1992	0.769	1442.55	93.230	7.6589	339.400171
0.237	4.4856	14.5754	11.5519	5.7387e-01	1.1980	0.766	1442.58	93.193	7.6545	339.400171
0.252	4.4874	14.5721	11.5492	5.8608e-01	1.2005	0.766	1442.59	93.111	7.6475	339.400172
0.252	4.4828	14.5698	11.5477	5.9829e-01	1.2005	0.769	1442.56	93.083	7.6462	339.400172
0.252	4.4672	14.5702	11.5488	6.1050e-01	1.2017	0.769	1442.50	93.064	7.6477	339.400173
0.250	4.4527	14.5704	11.5497	6.1050e-01	1.2017	0.769	1442.43	93.052	7.6494	339.400173
0.252	4.4512	14.5660	11.5464	6.1050e-01	1.2017	0.769	1442.42	92.978	7.6439	339.400174
0.239	4.4494	14.5620	11.5433	6.1050e-01	1.2029	0.762	1442.41	92.957	7.6427	339.400174
0.263	4.4421	14.5589	11.5412	6.2271e-01	1.2041	0.758	1442.37	92.947	7.6434	339.400175
0.250	4.4294	14.5570	11.5404	6.2271e-01	1.2029	0.758	1442.31	92.945	7.6458	339.400175
0.263	4.4138	14.5558	11.5403	6.1050e-01	1.2005	0.758	1442.24	92.890	7.6444	339.400176
0.252	4.4028	14.5538	11.5392	5.8608e-01	1.2017	0.755	1442.19	92.824	7.6412	339.400176
