DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.290	5.0967	24.5868	19.4228	7.9365e-01	0.6803	0.963	1457.90	92.477	6.9966	339.711867
0.278	5.0970	24.5797	19.4172	8.4249e-01	0.6803	0.967	1457.89	92.434	6.9936	339.711868
0.290	5.0976	24.5780	19.4158	9.0354e-01	0.6803	0.971	1457.89	92.391	6.9904	339.711868
0.290	5.0970	24.5807	19.4180	9.4017e-01	0.6815	1.000	1457.89	92.404	6.9913	339.711869
0.278	5.0979	24.5804	19.4176	9.5238e-01	0.6827	1.026	1457.90	92.362	6.9880	339.711869
0.290	5.0996	24.5797	19.4170	8.9133e-01	0.6827	1.040	1457.90	92.322	6.9847	339.711870
0.314	5.1008	24.5816	19.4183	8.1807e-01	0.6840	1.081	1457.91	92.283	6.9815	339.711870
0.277	5.1022	24.5846	19.4206	7.3260e-01	0.6815	1.088	1457.92	92.245	6.9782	339.711871
0.327	5.1013	24.5890	19.4242	7.2039e-01	0.6791	1.040	1457.92	92.202	6.9749	339.711871
0.314	5.1007	24.5888	19.4241	7.2039e-01	0.6815	1.026	1457.92	92.160	6.9719	339.711872
0.303	5.1038	24.5844	19.4203	7.2039e-01	0.6803	1.033	1457.93	92.120	6.9686	339.711872
0.314	5.1074	24.5875	19.4224	7.2039e-01	0.6827	1.015	1457.95	92.075	6.9644	339.711873
0.312	5.1104	24.5968	19.4295	7.3260e-01	0.6840	0.989	1457.97	92.032	6.9602	339.711873
0.327	5.1125	24.6058	19.4364	7.5702e-01	0.6815	0.971	1457.99	92.055	6.9611	339.711874
0.327	5.1132	24.6112	19.4406	7.5702e-01	0.6815	0.967	1458.00	92.018	6.9580	339.711874
0.327	5.1148	24.6135	19.4423	7.5702e-01	0.6779	0.967	1458.01	91.985	6.9551	339.711875
0.325	5.1156	24.6170	19.4450	7.9365e-01	0.6791	0.971	1458.02	91.954	6.9525	339.711875
0.338	5.1162	24.6205	19.4477	8.0586e-01	0.6791	0.967	1458.02	91.920	6.9496	339.711875
0.327	5.1163	24.6227	19.4494	7.5702e-01	0.6779	0.963	1458.03	91.889	6.9471	339.711876
0.350	5.1164	24.6235	19.4500	6.9597e-01	0.6766	0.967	1458.03	91.853	6.9444	339.711876
0.348	5.1161	24.6239	19.4504	6.9597e-01	0.6742	0.960	1458.03	91.885	6.9468	339.711877
0.350	5.1163	24.6244	19.4508	7.3260e-01	0.6718	0.956	1458.03	91.857	6.9447	339.711877
0.363	5.1158	24.6253	19.4515	7.4481e-01	0.6718	0.967	1458.03	91.834	6.9430	339.711878
0.374	5.1154	24.6258	19.4520	7.4481e-01	0.6718	0.985	1458.03	91.807	6.9409	339.711878
0.363	5.1169	24.6254	19.4515	7.3260e-01	0.6742	0.996	1458.03	91.783	6.9389	339.711879
0.385	5.1217	24.6267	19.4521	6.9597e-01	0.6742	0.996	1458.06	91.818	6.9407	339.711879
0.385	5.1265	24.6346	19.4579	6.5934e-01	0.6754	0.982	1458.09	91.794	6.9377	339.711880
0.410	5.1287	24.6442	19.4653	6.7155e-01	0.6742	0.967	1458.11	91.775	6.9355	339.711880
0.398	5.1281	24.6502	19.4701	7.0818e-01	0.6730	0.967	1458.11	91.762	6.9343	339.711881
0.421	5.1297	24.6506	19.4702	8.0586e-01	0.6754	0.982	1458.12	91.745	6.9327	339.711881
0.422	5.1305	24.6528	19.4719	8.0586e-01	0.6742	0.985	1458.13	91.787	6.9357	339.711882
0.434	5.1300	24.6558	19.4744	7.8144e-01	0.6730	0.982	1458.13	91.771	6.9344	339.711882
0.434	5.1320	24.6585	19.4763	7.6923e-01	0.6718	0.971	1458.14	91.759	6.9331	339.711883
0.445	5.1369	24.6686	19.4839	8.0586e-01	0.6754	0.956	1458.17	91.744	6.9306	339.711883
0.445	5.1388	24.6789	19.4918	8.1807e-01	0.6754	0.949	1458.19	91.788	6.9331	339.711884
0.445	5.1414	24.6798	19.4923	7.8144e-01	0.6766	0.963	1458.21	91.782	6.9322	339.711884
0.469	5.1409	24.6779	19.4908	7.6923e-01	0.6766	0.971	1458.20	91.783	6.9324	339.711885
0.445	5.1377	24.6748	19.4887	7.3260e-01	0.6766	0.967	1458.18	91.780	6.9329	339.711885
0.468	5.1338	24.6711	19.4861	6.9597e-01	0.6791	0.963	1458.16	91.838	6.9381	339.711886
0.445	5.1314	24.6641	19.4808	6.7155e-01	0.6791	0.974	1458.14	91.836	6.9387	339.711886
0.458	5.1312	24.6567	19.4749	6.5934e-01	0.6766	0.971	1458.14	91.840	6.9394	339.711887
0.458	5.1286	24.6529	19.4721	6.4713e-01	0.6754	0.952	1458.12	91.842	6.9401	339.711887
